130391	https://clevelandart.org/art/1953.155	https://openaccess-cdn.clevelandart.org/1953.155/1953.155_web.jpg	\N	685	900	\N	CC0	1.0	Claude Monet (French, 1840-1926)	\N	Spring Flowers	{"accession_number": "1953.155", "technique": "oil on fabric", "date": "1864", "credit_line": "Gift of the Hanna Fund", "medium": "oil on fabric", "classification": "Painting", "culture": "France, 19th century", "tombstone": "Spring Flowers, 1864. Claude Monet (French, 1840-1926). Oil on fabric; framed: 144.5 x 117.2 x 12.1 cm (56 7/8 x 46 1/8 x 4 3/4 in.); unframed: 116.8 x 90.5 cm (46 x 35 5/8 in.). The Cleveland Museum of Art, Gift of the Hanna Fund 1953.155"}	\N	f	clevelandmuseum	clevelandmuseum
135480	https://clevelandart.org/art/1958.47	https://openaccess-cdn.clevelandart.org/1958.47/1958.47_web.jpg	\N	740	900	\N	CC0	1.0	Pierre-Auguste Renoir (French, 1841-1919)	\N	The Apple Seller	{"accession_number": "1958.47", "technique": "oil on fabric", "date": "c. 1890", "credit_line": "Bequest of Leonard C. Hanna, Jr.", "medium": "oil on fabric", "classification": "Painting", "culture": "France, 19th century", "tombstone": "The Apple Seller, c. 1890. Pierre-Auguste Renoir (French, 1841-1919). Oil on fabric; framed: 93 x 82.2 x 9.5 cm (36 5/8 x 32 3/8 x 3 3/4 in.); unframed: 65.8 x 54.5 cm (25 7/8 x 21 7/16 in.). The Cleveland Museum of Art, Bequest of Leonard C. Hanna, Jr. 1958.47"}	\N	f	clevelandmuseum	clevelandmuseum
136510	https://clevelandart.org/art/1960.81	https://openaccess-cdn.clevelandart.org/1960.81/1960.81_web.jpg	\N	900	444	\N	CC0	1.0	Claude Monet (French, 1840-1926)	\N	Water Lilies (Agapanthus)	{"accession_number": "1960.81", "technique": "oil on canvas", "date": "c.1915-1926", "credit_line": "John L. Severance Fund and an anonymous gift", "medium": "oil on canvas", "classification": "Painting", "culture": "France, late 19th century-early 20th century", "tombstone": "Water Lilies (Agapanthus), c.1915-1926. Claude Monet (French, 1840-1926). Oil on canvas; framed: 204.9 x 430.3 x 6 cm (80 11/16 x 169 7/16 x 2 3/8 in.); unframed: 201.3 x 425.6 cm (79 1/4 x 167 9/16 in.). The Cleveland Museum of Art, John L. Severance Fund and an anonymous gift 1960.81"}	\N	f	clevelandmuseum	clevelandmuseum
128391	https://clevelandart.org/art/1951.355	https://openaccess-cdn.clevelandart.org/1951.355/1951.355_web.jpg	\N	900	759	\N	CC0	1.0	Pieter de Hooch (Dutch, 1629-1684)	\N	Portrait of a Family Playing Music	{"accession_number": "1951.355", "technique": "oil on canvas", "date": "1663", "credit_line": "Gift of the Hanna Fund", "medium": "oil on canvas", "classification": "Painting", "culture": "Netherlands, 17th century", "tombstone": "Portrait of a Family Playing Music, 1663. Pieter de Hooch (Dutch, 1629-1684). Oil on canvas; framed: 124.5 x 142.5 x 7 cm (49 x 56 1/8 x 2 3/4 in.); unframed: 98.7 x 116.7 cm (38 7/8 x 45 15/16 in.). The Cleveland Museum of Art, Gift of the Hanna Fund 1951.355"}	\N	f	clevelandmuseum	clevelandmuseum
128392	https://clevelandart.org/art/1951.356	https://openaccess-cdn.clevelandart.org/1951.356/1951.356_web.jpg	\N	900	690	\N	CC0	1.0	Camille Pissarro (French, 1830-1903)	\N	Edge of the Woods Near L'Hermitage, Pontoise	{"accession_number": "1951.356", "technique": "oil on fabric", "date": "1879", "credit_line": "Gift of the Hanna Fund", "medium": "oil on fabric", "classification": "Painting", "culture": "France, 19th century", "tombstone": "Edge of the Woods Near L'Hermitage, Pontoise, 1879. Camille Pissarro (French, 1830-1903). Oil on fabric; framed: 166 x 204 x 16.5 cm (65 3/8 x 80 5/16 x 6 1/2 in.); unframed: 125 x 163 cm (49 3/16 x 64 3/16 in.). The Cleveland Museum of Art, Gift of the Hanna Fund 1951.356"}	\N	f	clevelandmuseum	clevelandmuseum
102578	https://clevelandart.org/art/1921.1239	https://openaccess-cdn.clevelandart.org/1921.1239/1921.1239_web.jpg	\N	939	893	\N	CC0	1.0	William Merritt Chase (American, 1849-1916)	\N	Portrait of Dora Wheeler	{"accession_number": "1921.1239", "technique": "oil on canvas", "date": "1882-1883", "credit_line": "Gift of Mrs. Boudinot Keith in memory of Mr. and Mrs. J. H. Wade", "medium": "oil on canvas", "classification": "Painting", "culture": "America, 19th century", "tombstone": "Portrait of Dora Wheeler, 1882-1883. William Merritt Chase (American, 1849-1916). Oil on canvas; framed: 180.6 x 188.6 x 11 cm (71 1/8 x 74 1/4 x 4 5/16 in.); unframed: 159.8 x 166.4 cm (62 15/16 x 65 1/2 in.). The Cleveland Museum of Art, Gift of Mrs. Boudinot Keith in memory of Mr. and Mrs. J. H. Wade 1921.1239"}	\N	f	clevelandmuseum	clevelandmuseum
106088	https://clevelandart.org/art/1924.195	https://openaccess-cdn.clevelandart.org/1924.195/1924.195_web.jpg	\N	1263	762	\N	CC0	1.0	Winslow Homer (American, 1836-1910)	\N	Early Morning After a Storm at Sea	{"accession_number": "1924.195", "technique": "oil on canvas", "date": "1900-1903", "credit_line": "Gift of J. H. Wade", "medium": "oil on canvas", "classification": "Painting", "culture": "America, late 19th-early 20th Century", "tombstone": "Early Morning After a Storm at Sea, 1900-1903. Winslow Homer (American, 1836-1910). Oil on canvas; framed: 111 x 160 x 12 cm (43 11/16 x 63 x 4 3/4 in.); unframed: 76.8 x 127 cm (30 1/4 x 50 in.). The Cleveland Museum of Art, Gift of J. H. Wade 1924.195"}	\N	f	clevelandmuseum	clevelandmuseum
140492	https://clevelandart.org/art/1964.40	https://openaccess-cdn.clevelandart.org/1964.40/1964.40_web.jpg	\N	962	893	\N	CC0	1.0	Master of the Brussels Initials and Associates (French)	\N	Hours of Charles the Noble, King of Navarre (1361-1425)	{"accession_number": "1964.40", "technique": "ink, tempera, and gold on vellum", "date": "c. 1404", "credit_line": "Mr. and Mrs. William H. Marlatt Fund", "medium": "ink, tempera, and gold on vellum", "classification": "Bound Volume", "culture": "France, Paris, 15th century", "tombstone": "Hours of Charles the Noble, King of Navarre (1361-1425), c. 1404. Master of the Brussels Initials and Associates (French). Ink, tempera, and gold on vellum; codex: 20.3 x 15.7 x 7 cm (8 x 6 3/16 x 2 3/4 in.). The Cleveland Museum of Art, Mr. and Mrs. William H. Marlatt Fund 1964.40"}	\N	f	clevelandmuseum	clevelandmuseum
94966	https://clevelandart.org/art/1915.527	https://openaccess-cdn.clevelandart.org/1915.527/1915.527_web.jpg	\N	717	893	\N	CC0	1.0	John Singleton Copley (American, 1738-1815)	\N	Catherine Greene	{"accession_number": "1915.527", "technique": "oil on canvas", "date": "1769", "credit_line": "Gift of the John Huntington Art and Polytechnic Trust", "medium": "oil on canvas", "classification": "Painting", "culture": "America, 18th century", "tombstone": "Catherine Greene, 1769. John Singleton Copley (American, 1738-1815). Oil on canvas; framed: 145.5 x 121 x 7 cm (57 5/16 x 47 5/8 x 2 3/4 in.); unframed: 125.7 x 101 cm (49 1/2 x 39 3/4 in.). The Cleveland Museum of Art, Gift of the John Huntington Art and Polytechnic Trust 1915.527"}	\N	f	clevelandmuseum	clevelandmuseum
115067	https://clevelandart.org/art/1935.233	https://openaccess-cdn.clevelandart.org/1935.233/1935.233_web.jpg	\N	657	893	\N	CC0	1.0	Odilon Redon (French, 1840-1916)	\N	Vase of Flowers	{"accession_number": "1935.233", "technique": "oil on fabric", "date": "c. 1905", "credit_line": "Gift of Roberta Holden Bole", "medium": "oil on fabric", "classification": "Painting", "culture": "France, late 19th-early 20th Century", "tombstone": "Vase of Flowers, c. 1905. Odilon Redon (French, 1840-1916). Oil on fabric; framed: 90.8 x 62.2 x 10.2 cm (35 3/4 x 24 1/2 x 4 in.); unframed: 73 x 59 cm (28 3/4 x 23 1/4 in.). The Cleveland Museum of Art, Gift of Roberta Holden Bole 1935.233"}	\N	f	clevelandmuseum	clevelandmuseum
122348	https://clevelandart.org/art/1942.644	https://openaccess-cdn.clevelandart.org/1942.644/1942.644_web.jpg	\N	668	893	\N	CC0	1.0	Rembrandt van Rijn (Dutch, 1606-1669)	\N	A Young Man with a Chain	{"accession_number": "1942.644", "technique": "oil on wood", "date": "c. 1629 or 1632", "credit_line": "Bequest of John L. Severance", "medium": "oil on wood", "classification": "Painting", "culture": "Netherlands, 17th century", "tombstone": "A Young Man with a Chain, c. 1629 or 1632. Rembrandt van Rijn (Dutch, 1606-1669), and Studio. Oil on wood; framed: 83.8 x 69.9 x 12.7 cm (33 x 27 1/2 x 5 in.); unframed: 57.8 x 43.8 cm (22 3/4 x 17 1/4 in.). The Cleveland Museum of Art, Bequest of John L. Severance 1942.644"}	\N	f	clevelandmuseum	clevelandmuseum
148297	https://clevelandart.org/art/1975.263	https://openaccess-cdn.clevelandart.org/1975.263/1975.263_web.jpg	\N	900	713	\N	CC0	1.0	Paul Gauguin (French, 1848-1903)	\N	The Large Tree	{"accession_number": "1975.263", "technique": "oil on fabric", "date": "1891", "credit_line": "Gift of Barbara Ginn Griesinger", "medium": "oil on fabric", "classification": "Painting", "culture": "France, 19th century", "tombstone": "The Large Tree, 1891. Paul Gauguin (French, 1848-1903). Oil on fabric; framed: 92.4 x 112.7 x 6.4 cm (36 3/8 x 44 3/8 x 2 1/2 in.); unframed: 74 x 92.8 cm (29 1/8 x 36 9/16 in.). The Cleveland Museum of Art, Gift of Barbara Ginn Griesinger 1975.263"}	\N	f	clevelandmuseum	clevelandmuseum
125234	https://clevelandart.org/art/1947.196	https://openaccess-cdn.clevelandart.org/1947.196/1947.196_web.jpg	\N	900	664	\N	CC0	1.0	Claude Monet (French, 1840-1926)	\N	Low Tide at Pourville, near Dieppe, 1882	{"accession_number": "1947.196", "technique": "oil on fabric", "date": "1882", "credit_line": "Gift of Mrs. Henry White Cannon", "medium": "oil on fabric", "classification": "Painting", "culture": "France, 19th century", "tombstone": "Low Tide at Pourville, near Dieppe, 1882, 1882. Claude Monet (French, 1840-1926). Oil on fabric; framed: 65.4 x 106.7 x 10.5 cm (25 3/4 x 42 x 4 1/8 in.); unframed: 59.9 x 81.3 cm (23 9/16 x 32 in.). The Cleveland Museum of Art, Gift of Mrs. Henry White Cannon 1947.196"}	\N	f	clevelandmuseum	clevelandmuseum
95287	https://clevelandart.org/art/1916.1056	https://openaccess-cdn.clevelandart.org/1916.1056/1916.1056_web.jpg	\N	1263	809	\N	CC0	1.0	Pierre Puvis de Chavannes (French, 1824-1898)	\N	Summer	{"accession_number": "1916.1056", "technique": "oil on fabric", "date": "1891", "credit_line": "Gift of Mr. and Mrs. J. H. Wade", "medium": "oil on fabric", "classification": "Painting", "culture": "France, 19th century", "tombstone": "Summer, 1891. Pierre Puvis de Chavannes (French, 1824-1898). Oil on fabric; framed: 189.5 x 270.5 x 14.6 cm (74 5/8 x 106 1/2 x 5 3/4 in.); unframed: 149.6 x 232.4 cm (58 7/8 x 91 1/2 in.). The Cleveland Museum of Art, Gift of Mr. and Mrs. J. H. Wade 1916.1056"}	\N	f	clevelandmuseum	clevelandmuseum
124089	https://clevelandart.org/art/1944.90	https://openaccess-cdn.clevelandart.org/1944.90/1944.90_web.jpg	\N	738	900	\N	CC0	1.0	Rembrandt van Rijn (Dutch, 1606-1669)	\N	Portrait of a Woman	{"accession_number": "1944.90", "technique": "oil on wood", "date": "1635 or earlier", "credit_line": "The Elisabeth Severance Prentiss Collection", "medium": "oil on wood", "classification": "Painting", "culture": "Netherlands, 17th century", "tombstone": "Portrait of a Woman, 1635 or earlier. Rembrandt van Rijn (Dutch, 1606-1669), and Studio. Oil on wood; framed: 97.8 x 83.8 x 6.4 cm (38 1/2 x 33 x 2 1/2 in.); unframed: 77.5 x 64.8 cm (30 1/2 x 25 1/2 in.). The Cleveland Museum of Art, The Elisabeth Severance Prentiss Collection 1944.90"}	\N	f	clevelandmuseum	clevelandmuseum
138885	https://clevelandart.org/art/1963.256	https://openaccess-cdn.clevelandart.org/1963.256/1963.256_web.jpg	\N	1248	893	\N	CC0	1.0	Master of the First Prayerbook of Maximillian (Flemish, c. 1444-1519)	\N	Hours of Queen Isabella the Catholic, Queen of Spain	{"accession_number": "1963.256", "technique": "ink, tempera, and gold on vellum", "date": "c. 1500", "credit_line": "Leonard C. Hanna, Jr. Fund", "medium": "ink, tempera, and gold on vellum", "classification": "Bound Volume", "culture": "Flanders, Bruges and Ghent, late 15th century", "tombstone": "Hours of Queen Isabella the Catholic, Queen of Spain, c. 1500. Master of the First Prayerbook of Maximillian (Flemish, c. 1444-1519), and Associates. Ink, tempera, and gold on vellum; codex: 23.5 x 17.3 x 4.8 cm (9 1/4 x 6 13/16 x 1 7/8 in.). The Cleveland Museum of Art, Leonard C. Hanna, Jr. Fund 1963.256"}	\N	f	clevelandmuseum	clevelandmuseum
110180	https://clevelandart.org/art/1928.8	https://openaccess-cdn.clevelandart.org/1928.8/1928.8_web.jpg	\N	900	711	\N	CC0	1.0	Albert Pinkham Ryder (American, 1847-1917)	\N	The Race Track (Death on a Pale Horse)	{"accession_number": "1928.8", "technique": "oil on canvas", "date": "c. 1896-1908", "credit_line": "Purchase from the J. H. Wade Fund", "medium": "oil on canvas", "classification": "Painting", "culture": "America, 19th century", "tombstone": "The Race Track (Death on a Pale Horse), c. 1896-1908. Albert Pinkham Ryder (American, 1847-1917). Oil on canvas; framed: 84.5 x 102 x 6.5 cm (33 1/4 x 40 3/16 x 2 9/16 in.); unframed: 70.5 x 90 cm (27 3/4 x 35 7/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund 1928.8"}	\N	f	clevelandmuseum	clevelandmuseum
141639	https://clevelandart.org/art/1965.233	https://openaccess-cdn.clevelandart.org/1965.233/1965.233_web.jpg	\N	900	561	\N	CC0	1.0	Frederic Edwin Church (American, 1826-1900)	\N	Twilight in the Wilderness	{"accession_number": "1965.233", "technique": "oil on canvas", "date": "1860", "credit_line": "Mr. and Mrs. William H. Marlatt Fund", "medium": "oil on canvas", "classification": "Painting", "culture": "America, 19th century", "tombstone": "Twilight in the Wilderness, 1860. Frederic Edwin Church (American, 1826-1900). Oil on canvas; framed: 124 x 185 x 13 cm (48 13/16 x 72 13/16 x 5 1/8 in.); unframed: 101.6 x 162.6 cm (40 x 64 in.). The Cleveland Museum of Art, Mr. and Mrs. William H. Marlatt Fund 1965.233"}	\N	f	clevelandmuseum	clevelandmuseum
124092	https://clevelandart.org/art/1944.93	https://openaccess-cdn.clevelandart.org/1944.93/1944.93_web.jpg	\N	739	893	\N	CC0	1.0	Gerard ter Borch (Dutch, 1617-1681)	\N	Portrait of a Woman	{"accession_number": "1944.93", "technique": "oil on canvas", "date": "c. 1665", "credit_line": "The Elisabeth Severance Prentiss Collection", "medium": "oil on canvas", "classification": "Painting", "culture": "Netherlands, 17th century", "tombstone": "Portrait of a Woman, c. 1665. Gerard ter Borch (Dutch, 1617-1681). Oil on canvas; framed: 87.5 x 77 x 7 cm (34 7/16 x 30 5/16 x 2 3/4 in.); unframed: 63.3 x 52.7 cm (24 15/16 x 20 3/4 in.). The Cleveland Museum of Art, The Elisabeth Severance Prentiss Collection 1944.93"}	\N	f	clevelandmuseum	clevelandmuseum
135173	https://clevelandart.org/art/1958.20	https://openaccess-cdn.clevelandart.org/1958.20/1958.20_web.jpg	\N	900	651	\N	CC0	1.0	Paul Cézanne (French, 1839-1906)	\N	The Brook	{"accession_number": "1958.20", "technique": "oil on fabric", "date": "c. 1895-1900", "credit_line": "Bequest of Leonard C. Hanna, Jr.", "medium": "oil on fabric", "classification": "Painting", "culture": "France, late 19th-early 20th Century", "tombstone": "The Brook, c. 1895-1900. Paul C\u00e9zanne (French, 1839-1906). Oil on fabric; framed: 74.9 x 97.2 x 8.3 cm (29 1/2 x 38 1/4 x 3 1/4 in.); unframed: 59.2 x 81 cm (23 5/16 x 31 7/8 in.). The Cleveland Museum of Art, Bequest of Leonard C. Hanna, Jr. 1958.20"}	\N	f	clevelandmuseum	clevelandmuseum
136667	https://clevelandart.org/art/1961.205	https://openaccess-cdn.clevelandart.org/1961.205/1961.205_web.jpg	\N	1263	695	\N	CC0	1.0		\N	Nome Gods Bearing Offerings	{"accession_number": "1961.205", "technique": "painted limestone", "date": "c. 1391-1353 BC", "credit_line": "John L. Severance Fund", "medium": "painted limestone", "classification": "Sculpture", "culture": "Egypt, New Kingdom, Dynasty 18 (1540-1296), reign of Amenhotep III", "tombstone": "Nome Gods Bearing Offerings, c. 1391-1353 BC. Egypt, New Kingdom, Dynasty 18 (1540-1296), reign of Amenhotep III. Painted limestone; overall: 66 cm (26 in.). The Cleveland Museum of Art, John L. Severance Fund 1961.205"}	\N	f	clevelandmuseum	clevelandmuseum
151904	https://clevelandart.org/art/1984.1927	https://openaccess-cdn.clevelandart.org/1984.1927/1984.1927_web.jpg	\N	1263	835	\N	CC0	1.0	Thomas Eakins (American, 1844-1916)	\N	The Biglin Brothers Turning the Stake	{"accession_number": "1984.1927", "technique": "oil on canvas", "date": "1873", "credit_line": "Hinman B. Hurlbut Collection", "medium": "oil on canvas", "classification": "Painting", "culture": "America, 19th century", "tombstone": "The Biglin Brothers Turning the Stake, 1873. Thomas Eakins (American, 1844-1916). Oil on canvas; framed: 117 x 167 x 6.5 cm (46 1/16 x 65 3/4 x 2 9/16 in.); unframed: 101.3 x 151.4 cm (39 7/8 x 59 5/8 in.). The Cleveland Museum of Art, Hinman B. Hurlbut Collection 1984.1927"}	\N	f	clevelandmuseum	clevelandmuseum
106841	https://clevelandart.org/art/1924.859	https://openaccess-cdn.clevelandart.org/1924.859/1924.859_web.jpg	\N	772	900	\N	CC0	1.0		\N	Table Fountain	{"accession_number": "1924.859", "technique": "gilt-silver and translucent enamels", "date": "c. 1320-1340", "credit_line": "Gift of J. H. Wade", "medium": "gilt-silver and translucent enamels", "classification": "Metalwork", "culture": "France, Paris, 14th century", "tombstone": "Table Fountain, c. 1320-1340. France, Paris, 14th century. Gilt-silver and translucent enamels; overall: 33.8 x 25.4 x 26 cm (13 5/16 x 10 x 10 1/4 in.). The Cleveland Museum of Art, Gift of J. H. Wade 1924.859"}	\N	f	clevelandmuseum	clevelandmuseum
122351	https://clevelandart.org/art/1942.647	https://openaccess-cdn.clevelandart.org/1942.647/1942.647_web.jpg	\N	900	668	\N	CC0	1.0	Joseph Mallord William Turner (British, 1775-1851)	\N	The Burning of the Houses of Lords and Commons, 16 October 1834	{"accession_number": "1942.647", "technique": "oil on canvas", "date": "1835", "credit_line": "Bequest of John L. Severance", "medium": "oil on canvas", "classification": "Painting", "culture": "England, 19th century", "tombstone": "The Burning of the Houses of Lords and Commons, 16 October 1834, 1835. Joseph Mallord William Turner (British, 1775-1851). Oil on canvas; framed: 123.5 x 153.5 x 12 cm (48 5/8 x 60 7/16 x 4 3/4 in.); unframed: 92 x 123.2 cm (36 1/4 x 48 1/2 in.). The Cleveland Museum of Art, Bequest of John L. Severance 1942.647"}	\N	f	clevelandmuseum	clevelandmuseum
172815	https://clevelandart.org/art/221.1922	https://openaccess-cdn.clevelandart.org/221.1922/221.1922_web.jpg	\N	1263	855	\N	CC0	1.0	Albert Bierstadt (American, 1830-1902)	\N	Yosemite Valley	{"accession_number": "221.1922", "technique": "oil on canvas on panel-back stretcher", "date": "1866", "credit_line": "Hinman B. Hurlbut Collection", "medium": "oil on canvas on panel-back stretcher", "classification": "Painting", "culture": "America, 19th century", "tombstone": "Yosemite Valley, 1866. Albert Bierstadt (American, 1830-1902). Oil on canvas on panel-back stretcher; framed: 135.3 x 181 x 15.6 cm (53 1/4 x 71 1/4 x 6 1/8 in.); unframed: 97 x 142.3 cm (38 3/16 x 56 in.). The Cleveland Museum of Art, Hinman B. Hurlbut Collection 221.1922"}	\N	f	clevelandmuseum	clevelandmuseum
