identifier,created_on,updated_on,ingestion_type,provider,source,foreign_identifier,foreign_landing_url,url,thumbnail,duration,bit_rate,sample_rate,category,genres,audio_set,alt_files,filesize,license,license_version,creator,creator_url,title,meta_data,tags,last_synced_with_source,removed_from_source,view_count,standardized_popularity
38179e91-0422-4433-b96a-d10f2fa9529d,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,198,https://www.jamendo.com/track/198,https://mp3d.jamendo.com/download/track/198/mp32,https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=198,33000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/28/3-saucisses-dans-une-bulle"", ""audio_set"": ""3 Saucisses Dans Une Bulle"", ""set_position"": ""1"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=198""}",,,by-nc-sa,2.0,TriFace,https://www.jamendo.com/artist/7/triface,Trois Saucisses Dans Une Bulle,"{""lyrics"": ""Trois saucisses dans une bulle ? Mais qu’est-ce que c’est que ça ? Trois saucisses qui gesticulent Trois bâtons roses et gras Trois friandises pas cachères, Qui se mangent sans faim Comme une démo pas chère Mais qui fait du bien Saucisse Jean-Louis Printanier Saucisse Coco Beloeil Et saucisse Mark Dabord : Trois saucisses hardcore"", ""listens"": ""83239"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-21""}","[{""name"": ""instrumental"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.8977316631403983
4ab432a6-4587-446a-8d4e-56bc0f3f9dc4,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,199,https://www.jamendo.com/track/199,https://mp3d.jamendo.com/download/track/199/mp32,https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=199,171000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/28/3-saucisses-dans-une-bulle"", ""audio_set"": ""3 Saucisses Dans Une Bulle"", ""set_position"": ""2"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=199""}",,,by-nc-sa,2.0,TriFace,https://www.jamendo.com/artist/7/triface,New Bitch,"{""lyrics"": ""New bitch what are you looking for ? When you knock at my door It's always for the same reason I know New bitch! Don’t you realize ? With your little tits size You definitly won’t excite me Permanent destruction But I don’t care Your arm is your charm Nevertheless i need more"", ""listens"": ""201932"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-21""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_veryhigh"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.9551474855914476
2154afd9-2f8a-40ba-895d-f540664cc4ad,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,200,https://www.jamendo.com/track/200,https://mp3d.jamendo.com/download/track/200/mp32,https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=200,173000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/28/3-saucisses-dans-une-bulle"", ""audio_set"": ""3 Saucisses Dans Une Bulle"", ""set_position"": ""3"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=200""}",,,by-nc-sa,2.0,TriFace,https://www.jamendo.com/artist/7/triface,Papy HxC,"{""lyrics"": ""Je vous parle d’un temps que les moins de 30 ans ne peuvent pas connaître Au temps où tout un style de vie se résumait en deux lettres : HC comme HardCore Papy nostalgique du rock fort comme dit Belœil jusqu'à la mort jusqu’au fauteuil Fidèle au HardCore avec Jean-Louis Printanier, crève-tympans, acouphènes… Palliatif au tranxen Peu importe s’il a l’air con, papy toujours à fond Gaillards bourrus subtils comme du goulasch, comme un coup de pied au cul : Dans ta ganash ! Poseurs queudal, on éructe nos paroles avec des rimes à 2 balles, mais pas si mongoles. Papy HardCore, il y croit encore au C comme Core mais bien plus qu’au H Jusqu'à dans la tombe, jusqu’au territoire des ombres, exorcisons la haine… à 210 BPM Pas prêt de le voir dégrader, papy H croix C Je vous parle d’un temps que les moins de 30 ans ne peuvent pas connaître Au temps où tout un style de vie se résumait en deux lettres : HC comme HardCore Papy nostalgique du rock fort comme dit Belœil jusqu'à la mort jusqu’au fauteuil Fidèle au HardCore avec Jean-Louis Printanier, crève-tympans, acouphènes… Palliatif au tranxen"", ""listens"": ""123707"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-21""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_veryhigh"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.9288046529026981
0df7e764-c3fb-4ea4-b56a-d6530ee349d2,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,201,https://www.jamendo.com/track/201,https://mp3d.jamendo.com/download/track/201/mp32,https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=201,114000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/28/3-saucisses-dans-une-bulle"", ""audio_set"": ""3 Saucisses Dans Une Bulle"", ""set_position"": ""4"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=201""}",,,by-nc-sa,2.0,TriFace,https://www.jamendo.com/artist/7/triface,I Love You Heroes,"{""lyrics"": ""On ne va pas faire de politique ? T’bill parasite est en orient Avec leur air pacifique, Ils sont à l’origine du racisme latent I love the heroes L’oncle Sam bedonnant, Se pointe en se bidonnant L’escopette prête à cracher Sur quelconque population à dominer I love the heroes Une poignée d’adorateurs Qui vivent la foi à outrance Tendent des perches à ces acteurs Soit disant accueillis comme des libérateurs"", ""listens"": ""85580"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-21""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_veryhigh"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.9002501141664119
cb96c171-3b07-4b05-9e67-7ad74bd55df4,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,202,https://www.jamendo.com/track/202,https://mp3d.jamendo.com/download/track/202/mp32,https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=202,70000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/28/3-saucisses-dans-une-bulle"", ""audio_set"": ""3 Saucisses Dans Une Bulle"", ""set_position"": ""5"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=202""}",,,by-nc-sa,2.0,TriFace,https://www.jamendo.com/artist/7/triface,Le démarrage de Mark,"{""listens"": ""23817"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-21""}","[{""name"": ""instrumental"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7152365962362942
240ce443-fa55-4a54-974e-ab45e4a6024d,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,203,https://www.jamendo.com/track/203,https://mp3d.jamendo.com/download/track/203/mp32,https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=203,258000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/28/3-saucisses-dans-une-bulle"", ""audio_set"": ""3 Saucisses Dans Une Bulle"", ""set_position"": ""6"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=203""}",,,by-nc-sa,2.0,TriFace,https://www.jamendo.com/artist/7/triface,Mark Dabord,"{""lyrics"": ""Rien ne laissait supposer cette mutation Car on se croit bien à l’abri quand on a plus de 18 ans Leçon d’humilité, en scooter j’ai l’air con Mais personne ne me reconnaît quand je me transforme en MARK DABORD, l’être bizarre adepte du deux roues par tous les temps MARK DABORD, il brave la tempête en pétrolette face au vent Oui, Je suis l’être inquiétant, on me croise au hasard, sur ma bécane Sur les petites routes de campagne par tous les temps Sous la pluie diluvienne, à 55 à l’heure Le vent latéral me déstabilise, quel bonheur Houla je n’le sens pas très bien le 35 tonnes qui me suit, Il klaxonne et fait le malin mais il ne sait pas que je suis… MARK DABORD, l’être bizarre adepte du deux roues par tous les temps MARK DABORD, il brave la tempête en pétrolette face au vent Oui, Je suis l’être inquiétant, on me croise au hasard, sur ma bécane Sur les petites routes de campagne par tous les temps"", ""listens"": ""39014"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-21""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_high"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.8044709135898307
dc679083-73e2-4408-8491-6c7b8a0d0c95,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,204,https://www.jamendo.com/track/204,https://mp3d.jamendo.com/download/track/204/mp32,https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=204,200000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/28/3-saucisses-dans-une-bulle"", ""audio_set"": ""3 Saucisses Dans Une Bulle"", ""set_position"": ""7"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=204""}",,,by-nc-sa,2.0,TriFace,https://www.jamendo.com/artist/7/triface,LVOHC,"{""lyrics"": ""Vraiment inoffensifs, pas trop nerveux du bulbe Juste trois belles saucisses évoluant dans leur bulle Pas méchants pour de vrai mais pas sevrés encore De musique énervée, LVO HardCore Oui, on déchire nos cordes vocales, c’est cool à la manière oldschool On rallume la chaudière, le feu, agression de tympans sur un tempo furieux Ma pauvre caisse a bien plus de quinze ans Mais je la frite impitoyablement Elle me dit : « oui vas y encore ! » Elle est élevée au HardCore Ma guitare à 5 cordes sonne comme une dent creuse Ma basse sème la discorde en harmoniques douteuses Moi j’pourrais aimer le jazz mais j’suis pas encore naze Ou bien la grande musique ! Le clavecin, le piano, la flûte et le triangle Rondo veneziano, moi j’suis pas sous le même angle Moi j’aime quand ça butte oui j’adore quand ça frite, J’en boufferais toute la nuit comme les putes bouffent des bites… Ces vers sont un peu verts un peu sévères, Mais c’est pas du Baudelaire…. Ho ça non ! Ma pauvre gorge a bien plus de quinze ans Mais je la frite impitoyablement Elle me dit : « oui vas y encore ! » Elle est élevée au HardCore Ma guitare à 5 cordes sonne comme une dent creuse Ma basse sème la discorde en harmoniques douteuses Ecoute la morale de papy HardCore : « Pas la peine d’essayer de donner le change à M » « Même en dégueulant tu peux chanter l’amour » « Mieux vaut être aphone qu’aveugle comme Andréa Boccelli » « Peu importe, si on est des trouducs, notre rage on l’éructe »"", ""listens"": ""18899"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-21""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.665892203902712
dd74154c-d353-4a1b-a291-043ae2798a4c,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,206,https://www.jamendo.com/track/206,https://mp3d.jamendo.com/download/track/206/mp32,https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=206,145000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/28/3-saucisses-dans-une-bulle"", ""audio_set"": ""3 Saucisses Dans Une Bulle"", ""set_position"": ""8"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=28&width=200&trackid=206""}",,,by-nc-sa,2.0,TriFace,https://www.jamendo.com/artist/7/triface,Un Poil De Relifion (Acous),"{""lyrics"": ""Je veux casser du sucre sur le dos de la violence Et prendre les devants de nos humeurs belliqueuses J’aimerais qu’on tue les dieux le jour de leur naissance Pour enfin libérer les fanatiques les âmes pieuses Le plus beau réceptacle pour ma pisse à mon avis, Serait une burka, le St Graal, un symbole sémite, J’aimerais lâcher mon foutre sur un troupeau de brebis Et vomir ma haine des curés sodomites Moi j’aime mon prochain à condition qu’il m’aime aussi Et la loi du talion, je ne la fais pas mienne J’exècre religions, coran et autres crucifix Parce qu’ils méprisent l’amour et incitent à la haine Derrière nos apparences, nos propos suintant de blasphèmes Notre musique primaire inspirée du cri primal Sommeillent des agneaux, une sorte de hippy modernes Nous glorifions Jésus lors de nos fêtes bacchanales Tous dans les mêmes extrêmes, Du ramadan au carême, Du lundi d'pâques au sabbat Prêchent l'amour nourissent la haine"", ""listens"": ""17608"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-21""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.649970252183316
7eec3bfb-2f0c-44a9-9e3b-573187c108fa,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,214,https://www.jamendo.com/track/214,https://mp3d.jamendo.com/download/track/214/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=214,124000,,,music,"{punk}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""1"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=214""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Intro chiante,"{""listens"": ""42242"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""instrumental"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.8166734143356882
5d6ec309-b895-44e9-a5ed-eaede0a4402c,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,215,https://www.jamendo.com/track/215,https://mp3d.jamendo.com/download/track/215/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=215,151000,,,music,"{metal}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""2"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=215""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Aide toi...,"{""lyrics"": ""aide toi,le ciel t'aideras"", ""listens"": ""52033"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""action"", ""provider"": ""jamendo""}, {""name"": ""electricguitar"", ""provider"": ""jamendo""}, {""name"": ""electroamplified"", ""provider"": ""jamendo""}, {""name"": ""energetic"", ""provider"": ""jamendo""}, {""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_veryhigh"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.8458522628932177
ae229706-359f-421e-8e74-195fcfcff634,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,216,https://www.jamendo.com/track/216,https://mp3d.jamendo.com/download/track/216/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=216,234000,,,music,"{metal}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""3"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=216""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Une charogne,"{""lyrics"": ""Rappelez-vous l'objet que nous vîmes, mon âme, Ce beau matin d'été si doux : Au détour d'un sentier une charogne infâme Sur un lit semé de cailloux, Les jambes en l'air, comme une femme lubrique, Brûlante et suant les poisons, Ouvrait d'une façon nonchalante et cynique Son ventre plein d'exhalaisons. Le soleil rayonnait sur cette pourriture, Comme afin de la cuire à point, Et le ciel regardait la carcasse superbe Comme une fleur s'épanouir sur l'herbe Les mouches bourdonnaient sur ce ventre putride, Des larves coulaient comme un épais liquide Les formes s'effaçaient et n'étaient plus qu'un rêve, Une ébauche lente à venir, Sur la toile oubliée, et que l'artiste achève -Et pourtant vous serez semblable à cette ordure, A cette horrible infection, Etoile de mes yeux, soleil de ma nature, Vous, mon ange et ma passion . Et le ciel regardait la carcasse superbe Comme une fleur s'épanouir sur l'herbe Les mouches bourdonnaient sur ce ventre putride, Et les larves coulaient comme un épais liquide (Les formes s'effaçaient et n'étaient plus qu'un rêve, Une ébauche lente à venir, Que l'artiste achève Les formes s'effaçaient et n'étaient plus qu'un rêve, Une ébauche lente à venir, Que l'artiste achève Les formes s'effaçaient et n'étaient plus qu'un rêve,) Ô ma beauté ! vermine ! Vous mangera de baisers, Et l'essence divine Amours décomposés ! Et le ciel regardait la carcasse superbe Comme une fleur s'épanouir sur l'herbe Ô ma beauté ! vermine ! Vous mangera de baisers, Et l'essence divine Amours décomposés ! Et le ciel regardait la carcasse superbe Comme une fleur s'épanouir sur l'herbe"", ""listens"": ""43762"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_high"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.8219069420077865
73e00493-9189-42ed-955b-4f9d26d0d9f4,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,217,https://www.jamendo.com/track/217,https://mp3d.jamendo.com/download/track/217/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=217,127000,,,music,"{metal}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""4"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=217""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Aimons nous...,"{""lyrics"": ""aimons nous les uns dans les autres Pays latins pays crétins de pauvres hères Qui ne peuvent allé pisser sans faire une prière Pays d’bigauds, doctrine fasciste et de haine, Inspirée de culture judéo-chrétienne, Crétins croyants c’est sur le chemin de la messe Que nos parents vécurent leur plus belles histoires de fesse Ref : Aimons nous les uns dans les autres, Mega gang-bang entre Marie et les apôtres, Recrute de nouveaux talents au couvent Et baise sœur thérese elle est chaude comme la braise Bénédiction totale pour grenouille de bénitier Et punition anale à défaut d’être crucifié…. Hum… crucifié Père pardonne leur ils ne savent pas ce qu’ils font, Semblables aux militaires court est leur horizon Allons tous à confesse, bourre moi le con et les fesses, Les nones pensent à jésus se mettant des cierges dans le cul ref Aimons nous les uns dans les autres, Mega gang-bang entre Marie et les apôtres, Recrute de nouveaux talents au couvent Et baise sœur thérese elle est chaude comme la braise C’est toi seigneur notre god C’est toi seigneur notre joie C’est toi qui guide mon god C’est toi mes boules de Geisha !!"", ""listens"": ""33911"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""happy"", ""provider"": ""jamendo""}, {""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_veryhigh"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7814770180929904
60fae2f4-7425-46e0-8e49-fad36fedb8ac,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,218,https://www.jamendo.com/track/218,https://mp3d.jamendo.com/download/track/218/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=218,180000,,,music,"{punk}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""5"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=218""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Jouvencelle,"{""listens"": ""53734"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.85
054145e7-e36c-42ec-a32b-60eb6fe9f801,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,219,https://www.jamendo.com/track/219,https://mp3d.jamendo.com/download/track/219/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=219,199000,,,music,"{metal}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""6"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=219""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,L'homme pouce,"{""lyrics"": ""Oui j'suis l'homme-pouce pas Tom Pouce je pousse J'ai un truc en bambou dans ma trousse qui mousse Je ne suis pas à l'index même si je suis majeur Même si je tends le sexe c'est mon pouce le primeur J'aime bien J'le lève tout le temps dès qu'il y a un objectif Je préfère qu'on prenne mon pouce plus que mes jambes ou mes tifs Quand je glande quand j'm'ennuis J'lève mon pouce à autrui Marque le respect Pouce levé s'il vous plait L'homme-pouce (x2) (Je suis l'homme-pouce) Oui double pouce ou triple pouce Aux blondes aux rousses aux mégères (??) A celles qui sans en avoirl'air Vous tendent l'anulaire Mais moi je tends le pouce L'homme-pouce (x2) (Oui je suis l'homme-pouce) Tout pouce tend en une eviction Gestuelle communication L'homme-pouce (x2) C'est moi (Oh oui je tends le pouce) Oui j'suis l'homme pouce pas Tom Pouce je pousse J'ai un truc de bambou dans ma trousse qui mousse Je ne suis pas à l'index même si je suis majeur Même si je tends le sexe c'est mon pouce le primeur J'aime bien J'le lève tout le temps dès qu'il y a un objectif Je préfère qu'on prenne mon pouce que mes jambes ou mes tifs Quand je glande ou j'm'ennuis J'lève mon pouce à autrui Marque le respect Pouce tendu s'il vous plait L'homme pouce (x4) A quoi ça sert si tu ne le lèves pas Trop gros pour rentrer dans ton nez Les mains se serrent Les pouces ne se serrent pas Pouce tendu c'est temps d'enseigner. Ouais tendez tous votre pouce C'est le signe extérieur du mec cool A quoi ça sert si tu ne le lèves pas Trop gros pour rentrer dans ton nez"", ""listens"": ""22801"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7062747463189138
6524f207-83bd-4ab9-b24d-d2761e0ba05f,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,278,https://www.jamendo.com/track/278,https://mp3d.jamendo.com/download/track/278/mp32,https://usercontent.jamendo.com?type=album&id=35&width=200&trackid=278,267000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/35/the-wired-cd-rip-sample-mash-share"", ""audio_set"": ""The WIRED CD : Rip. Sample. Mash. Share."", ""set_position"": ""8"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=35&width=200&trackid=278""}",,,sampling+,1.0,Various Artists,https://www.jamendo.com/artist/15/va,Thievery Corporation - DC 3000,"{""listens"": ""0"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/sampling+/1.0/"", ""release_date"": ""2005-01-09""}",,2021-06-27 17:22:19.699862,false,0,0
5593084c-92b9-4325-ae0c-28ed692cadb3,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,220,https://www.jamendo.com/track/220,https://mp3d.jamendo.com/download/track/220/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=220,174000,,,music,"{punk}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""7"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=220""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Y'a un truc,"{""lyrics"": ""Y'a un truc (truc truc ...) Un truc (truc truc ...) Y'a un truc Y'a un machin Un bidule Un truc muche Un drôle d'engin qui gesticule Y'a un truc (Y'a un truc) C'est pas qu'ça me dérange Ce gros machin qui pend Je le gate je le range Mon bel engin Mon gros truc ouais mon gros truc (Bonsoir, ouais, ouaich bien, ouais j'vous présente mon truc Ouais je sais c'est dingue, c'est impressionant ouais C'est un gros truc) (Scat) C'est pas qu'il m'exaspère Au contraire j'en suis fier Même s'il fait des jaloux, mon bambou Mon gros truc (ouais mon gros truc) Il est doux sur le bout Et bien large à la base Je donne quelques coups A des personnes en phase avec mon truc (avec mon truc wohoooooo) Oui mon gros truc Plus dur que le tek Plus chaud que le marbre Diamètre impec Comme un tronc d'arbre Une pièce rare Fort comme un turc Sacré braquemart Mon super truc Plus dur que le tek Plus chaud que le marbre diamètre impec Comme un tronc d'arbre Une pièce rare Fort comme un turc Sacré braquemart Mon super truc Mon truc n'est pas à vendre C'est le même que mon papa Il m'en a fait hériter Dans sa grande bonté Merci à toi, papa (MERCI PAPA) Pour le truc (C'est maman qui d'vait être contente) Et moi-même j'espère qu'à mon humble descendance Comme ferait tout bon père J'offrirais un truc immense A mon fils, comme mon truc Ouais comme mon truc Mon truc"", ""listens"": ""16944"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.6411752921535894
